sample_index,clean_index,trajectory_seed,replicate_id,noise_seed,alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,rmse,relative_rmse,denoising_gain,rmse_x,rmse_y,rmse_z
37,4,4,1,1009,0.05,savitzky_golay,savgol|w=7|p=2,7,2,,,,,,0.42825535886010674,0.026418705364135524,0.416223168339496,0.18899591106405145,0.20171670688695825,0.6883304968842703
38,4,4,1,1009,0.1,savitzky_golay,savgol|w=7|p=2,7,2,,,,,,0.8565284066248484,0.0528385019416093,0.41621111201318317,0.377945136529787,0.4033567204620719,1.376729299425805
39,4,4,1,1009,0.2,savitzky_golay,savgol|w=7|p=2,7,2,,,,,,1.7130804323338586,0.10567846092423988,0.4162030629171044,0.7558459656885136,0.8066604186711888,2.7535303789929575
0,0,0,0,1000,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.17041979144255784,0.010521699486077334,0.42906674416768786,0.07729021687948133,0.08352517950395714,0.27235727034454055
1,0,0,0,1000,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.4259743829996288,0.02629961232055615,0.4291673770317621,0.19326710413314702,0.2086819570818585,0.6807805756366849
2,0,0,0,1000,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.851907596405353,0.05259668283483874,0.4291949619619987,0.3865647698492388,0.41730261818890496,1.3614939816258915
3,0,0,0,1000,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.7037773592950878,0.1051910298325164,0.4292076367881257,0.7731611710218319,0.8345537096412686,2.722923755724309
4,0,0,1,1001,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.17112590993559104,0.010565295165442787,0.4319008137389341,0.07722945625413717,0.08189144844027879,0.27419269303337657
5,0,0,1,1001,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.4279468547818654,0.026421392514991232,0.43172542356428634,0.19302592685183687,0.20482140414467256,0.685714747923848
6,0,0,1,1001,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8559906023185234,0.052848767178180614,0.4316610911728057,0.38602290088238,0.4097311950854572,1.3715926514607337
7,0,0,1,1001,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.7120814105489333,0.10570372105851988,0.4316278250840978,0.7720179204540396,0.8195607175034745,2.7433513865097003
8,1,1,0,1002,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.1656460587287244,0.010449108676718713,0.4221478587606873,0.06984519627547447,0.0754012894177349,0.2678659075516396
9,1,1,0,1002,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.4139709469982566,0.026113675431740566,0.4223490737547456,0.17460081513814052,0.1884537311151599,0.6694143570747283
10,1,1,0,1002,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8278561511639684,0.05222194212522085,0.42240889610097265,0.3491974108071263,0.37690707501317794,1.338670850564345
11,1,1,0,1002,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.6556304577739502,0.1044387214192475,0.4224374473693413,0.6983920638342163,0.7538259922542363,2.6771872434892576
12,1,1,1,1003,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.16481086567520384,0.010396423915914539,0.4232122817301035,0.07001167998275462,0.0796831376764969,0.2650223133433313
13,1,1,1,1003,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.41191396459925694,0.025983919053603945,0.4233707473318422,0.1749809938170769,0.19909595419916698,0.6623909687789719
14,1,1,1,1003,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8237629134295292,0.051963736851548474,0.4234162544006761,0.34993373404448047,0.3981481605709669,1.3246812585061203
15,1,1,1,1003,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.647464731535745,0.10392361975282587,0.423437635898787,0.6998406714900322,0.796264147357145,2.6492652881741425
16,2,2,0,1004,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.17209143949578262,0.010749882070384187,0.4100484256428284,0.0726574012372786,0.07806740930585399,0.27833931144002877
17,2,2,0,1004,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.43009890602838097,0.026866603777346242,0.41022626695627407,0.18168801561139222,0.19465695346625153,0.6957394213000023
18,2,2,0,1004,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8601210792705221,0.05372841435634731,0.4102788769270892,0.36340932152811817,0.3890031057529375,1.3914147698502781
19,2,2,0,1004,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.7201690756604822,0.10745226350974374,0.4103039306779164,0.7268532885566457,0.7777067943684243,2.7827686546825054
20,2,2,1,1005,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.16691001290632104,0.01042621852874457,0.42943542762546905,0.07460686108705158,0.07861683821303157,0.2680113173977701
21,2,2,1,1005,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.4173223965290175,0.026068504982939524,0.42937066369641175,0.18651704202205163,0.19630607705877098,0.6701859928999612
22,2,2,1,1005,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8346864102457122,0.052139609629528454,0.4293422108882464,0.37303753694880537,0.392485252038513,1.3404859317822222
23,2,2,1,1005,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.6694182022775639,0.10428205408251223,0.42932669759521425,0.7460798492779661,0.7848550361952845,2.6810891132051595
24,3,3,0,1006,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.16560734962635162,0.010337146193243545,0.42760638366214154,0.07600693143930018,0.07865823497736678,0.2651663839822478
25,3,3,0,1006,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.4140830310746402,0.025846901348385912,0.4275169932838767,0.19002957537451645,0.1967659859901835,0.6629978711219034
26,3,3,0,1006,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8282192204303822,0.05169712081595175,0.42748024677374075,0.3800707780681674,0.3936425154705329,1.3260592011458687
27,3,3,0,1006,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.6564953682205728,0.10339779501550671,0.4274605708007704,0.7601544818439516,0.7874069154852432,2.652185179806871
28,3,3,1,1007,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.16571169123976207,0.010343659156069749,0.43074363665268944,0.07366222025970778,0.08146571722579493,0.2651759945091633
29,3,3,1,1007,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.41431857761266333,0.02586160407144954,0.4306895669352201,0.18418383344476458,0.2036191922959608,0.663019751810814
30,3,3,1,1007,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8286734391554769,0.051725472971671925,0.4306646382678814,0.3683900931173281,0.40723761154927207,1.326101532054747
31,3,3,1,1007,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.657386930658255,0.10345344599524595,0.4306508793994529,0.7368039512504245,0.8144854365620963,2.652268411153063
32,4,4,0,1008,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.1728656875425741,0.010663935832377501,0.4187804336380282,0.07489825230267935,0.08077111173559964,0.2784132128683908
33,4,4,0,1008,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.432233284475679,0.026664100179691307,0.41868754698171595,0.18724088020733323,0.20190155404622218,0.6961705623471898
34,4,4,0,1008,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.86452277492125,0.053331667657403665,0.4186497511531604,0.37448224524342527,0.4038166552800263,1.3924417553307253
35,4,4,0,1008,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.7291055655944136,0.10666703763501002,0.4186295722907163,0.7489663447745372,0.807658493766933,2.784987494181961
36,4,4,1,1009,0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.17147394868939186,0.010578080657549317,0.4156376773389754,0.07576413356802143,0.08066656032024826,0.2756132205613209
37,4,4,1,1009,0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.42872368310110603,0.02644759588443345,0.4155847715606954,0.1893355788935706,0.20166724192468916,0.6891257878318424
38,4,4,1,1009,0.1,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.8574834894861029,0.05289742018323266,0.4155601508107356,0.3786249199410439,0.4033661114917638,1.3783224420734943
39,4,4,1,1009,0.2,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,1.7150069449791665,0.10579730583511768,0.4155465308825578,0.7572049523600505,0.8067754978621063,2.7567191406001252
0,0,0,0,1000,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.2235782316611715,0.013803695834003772,0.25097756161396867,0.10138449848497467,0.10809919843240177,0.35776727600974334
1,0,0,0,1000,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5589449171667558,0.03450919871405473,0.2509784487173219,0.25346141461968696,0.2702471920839912,0.8944171441499548
2,0,0,0,1000,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.1178893934466483,0.06901837020780223,0.25097874412546695,0.506922941580434,0.5404938494977309,1.78883359144894
3,0,0,0,1000,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.235778346170403,0.13803671320542066,0.2509788917746071,1.0138459955280132,1.0809871648231215,3.5776664861963976
4,0,0,1,1001,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.22595626765071075,0.013950515518720041,0.249876469137426,0.10064570095620526,0.10610970863734191,0.3630149821754628
5,0,0,1,1001,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5648911707373554,0.03487631976618295,0.2498758030441114,0.25161408360783993,0.26527508726588134,0.9075382004837734
6,0,0,1,1001,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.129782676314559,0.0697526602053419,0.24987558072564964,0.5032280547639684,0.5305507196660564,1.8150768980574272
7,0,0,1,1001,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.2595656876312646,0.1395053410936801,0.24987546951253936,1.0064559971025009,1.0611019849736314,3.6301542933521533
8,1,1,0,1002,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.21720306319103017,0.013701372852559832,0.24229253559106967,0.09252659996497459,0.10008352150936707,0.35064744259712727
9,1,1,0,1002,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5430075948823351,0.03425342815129267,0.24229262363353798,0.23131646355369784,0.2502093004836668,0.8766183570631968
10,1,1,0,1002,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.0860151480570657,0.06850685367163055,0.2422926527327256,0.46263290293980047,0.500418933209214,1.7532365481678371
11,1,1,0,1002,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.172030254539985,0.13701370472072497,0.2422926672357627,0.925265781738843,1.0008381990734514,3.5064729305000633
12,1,1,1,1003,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.21596943914230576,0.013623554691051714,0.24417289170478873,0.09036280309502678,0.10323602042655154,0.34800184458365196
13,1,1,1,1003,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5399232452049085,0.03405886448208269,0.24417338537292577,0.22590691026899726,0.2580891900154631,0.8700042356377794
14,1,1,1,1003,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.0798462556670696,0.0681177141563728,0.244173549678517,0.45181375563220966,0.5161778070642105,1.7400082210583014
15,1,1,1,1003,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.159692276725575,0.13623541351341742,0.24417363178435258,0.9036274463861081,1.032355041561916,3.48001619202321
16,2,2,0,1004,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.22243592582000082,0.013894706080602766,0.23746105549706653,0.0950971272911801,0.1020565952032066,0.3591297969296013
17,2,2,0,1004,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5560895898026417,0.034736751162414516,0.23746136368220228,0.23774286185455035,0.2551398056912338,0.8978245412382411
18,2,2,0,1004,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.1121790301576588,0.0694734929894179,0.23746146614733554,0.4754857528659133,0.5102784910595947,1.7956491154317356
19,2,2,0,1004,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.224357911011674,0.13894697665241862,0.23746151733054366,0.9509715349157944,1.0205558622544382,3.5912982639483766
20,2,2,1,1005,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.22281525542932581,0.013918401324119794,0.23832915282375722,0.09861294502251439,0.10260684874891224,0.3587300319459068
21,2,2,1,1005,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.55703793601561,0.034795990657308484,0.23832942979276117,0.24653227004667347,0.256516108237371,0.8968250177832794
22,2,2,1,1005,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.1140757373760533,0.06959197290323306,0.23832952185370615,0.49306447849009055,0.5130315419363518,1.793649994525045
23,2,2,1,1005,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.2281513402406783,0.13918393740406101,0.23832956783504322,0.9861288954031089,1.026062409791145,3.587299948138377
24,3,3,0,1006,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.21889644465864008,0.013663430727699745,0.24342169689718995,0.09851334033832795,0.10395899801086972,0.3510478727474933
25,3,3,0,1006,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5472415705184178,0.0341586054618493,0.24342106249225648,0.24628339921064962,0.2598977893111543,0.8776204395379674
26,3,3,0,1006,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.0944834473304257,0.06831723004242507,0.24342085076192432,0.4925668307331586,0.5197957759812833,1.7552413845321613
27,3,3,0,1006,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.188967201096583,0.136634479212449,0.24342074484762943,0.9851336938039149,1.0395917497601626,3.5104832746493293
28,3,3,1,1007,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.21936086841294988,0.013692419877364583,0.24644683015883095,0.0961325616429363,0.10635221942697097,0.35185978427148373
29,3,3,1,1007,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5484026305980011,0.03423107837931867,0.24644619867494444,0.24033140419754026,0.26588058194367237,0.8796503100904101
30,3,3,1,1007,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.0968055679513289,0.06846217590618522,0.24644598792044614,0.48066280852555704,0.5317611872816546,1.7593011867978254
31,3,3,1,1007,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.1936114427998246,0.13692437096877194,0.24644588249447175,0.9613256172079703,1.063522398386423,3.5186029403411094
32,4,4,0,1008,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.22397750964378196,0.013816980250338914,0.24692914550823164,0.09953345287264166,0.10422551592767973,0.3601776062827198
33,4,4,0,1008,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5599443479109785,0.034542486023170574,0.24692837380002886,0.2488335940490882,0.2605643126852991,0.9004449454018849
34,4,4,0,1008,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.1198890787655535,0.0690849956698028,0.24692811628876177,0.4976671627501033,0.5211289752377727,1.8008905109703286
35,4,4,0,1008,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.2397785406281714,0.13817001497253456,0.24692798748152833,0.9953343001797332,1.0422583008263833,3.601781642245905
36,4,4,1,1009,0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.22115232547057068,0.013642697064554263,0.24633982268663723,0.09883135428006318,0.10506512864772283,0.3548502998963506
37,4,4,1,1009,0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5528815446115777,0.034106787752147504,0.24633882631146586,0.24707812046711278,0.2626632689451629,0.8871270577824405
38,4,4,1,1009,0.1,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,1.1057635769275667,0.06821360559036137,0.24633849390402474,0.49415606418619806,0.5253268373871554,1.7742549879675553
39,4,4,1,1009,0.2,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,2.211527641714911,0.1364272412763735,0.2463383276473572,0.9883119516521202,1.050653974750987,3.5485108484783976
0,0,0,0,1000,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.1326278613891153,0.008188429813257644,0.5556756872191857,0.060052905103451085,0.06785317495916565,0.21109250125607965
1,0,0,0,1000,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.3299611200173694,0.020371763851632543,0.5578312238151264,0.15012473922329242,0.16573286937088577,0.5259450549749295
2,0,0,0,1000,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6593289719183827,0.040706899393946484,0.5582287322199726,0.30040761082560785,0.3302118975532921,1.051122946997714
3,0,0,0,1000,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.3182452448617386,0.0813883187978244,0.5583669929040728,0.601034436394328,0.6596863135234382,2.1016382064522343
4,0,0,1,1001,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.1326634839164403,0.008190629144240716,0.5595873395919164,0.06104544743795762,0.06608191447147112,0.21143659527486616
5,0,0,1,1001,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.33175589369979674,0.020482572984610425,0.559458288183001,0.15186522726631424,0.16284626028554447,0.5297206502223754
6,0,0,1,1001,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6640557048498434,0.04099872737375327,0.5590971516829859,0.3033914279716576,0.3255123490428225,1.0606155238750805
7,0,0,1,1001,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.3288345205273449,0.08204209953177334,0.5588570952982317,0.6065041383815417,0.6513710316089325,2.1225626158354407
8,1,1,0,1002,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.13294754710278367,0.008386455908710797,0.5362158003911746,0.054656178482832614,0.06363456510600433,0.21444928332676486
9,1,1,0,1002,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.32835532066908185,0.020712961458799205,0.5418162639252763,0.13569531382873476,0.15152450958921146,0.5311108684952291
10,1,1,0,1002,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.65499219293017,0.04131752158098788,0.5430152168008104,0.2712861819579093,0.30067468907725065,1.0597371642182876
11,1,1,0,1002,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.3086298870613262,0.08254960010790009,0.5434877303259272,0.542665912617973,0.600023271257383,2.11731488568954
12,1,1,1,1003,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.12945386594576577,0.008166071226022576,0.5469509873989505,0.055496059186208015,0.06539445202646602,0.20716820046491694
13,1,1,1,1003,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.3208139514460324,0.02023724481822428,0.550899641754515,0.1371412646574663,0.15706737589743278,0.5150600812372255
14,1,1,1,1003,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.640737332427397,0.04041831161663326,0.5515229867071307,0.2737321327629926,0.31246686811334534,1.0291103747037975
15,1,1,1,1003,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.28095843838299,0.08080405918346613,0.5517036502134854,0.5471094537817772,0.6242801515594933,2.057549294803221
16,2,2,0,1004,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.13862326136712086,0.008659255313772379,0.524781642098689,0.05725230031323143,0.06691008946288911,0.22337063328262968
17,2,2,0,1004,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.34435199022895535,0.021510327861218658,0.5278068464908713,0.1430915334847259,0.1599401128359692,0.556487962920075
18,2,2,0,1004,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6877418242544783,0.04296055357121764,0.5284665255180856,0.2863606785436565,0.3164390538545657,1.1121287414082408
19,2,2,0,1004,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.3747136244322198,0.08587300673697333,0.528730499669092,0.5729752405798088,0.6300104991595751,2.2235779258280846
20,2,2,1,1005,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.12782551814243528,0.00798476234287417,0.5630417203404974,0.058702859158994605,0.06542231480318113,0.20320429207450036
21,2,2,1,1005,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.31884777367329314,0.019917178770978015,0.5640207786920994,0.14633694260911165,0.15831049400381605,0.5084436989926531
22,2,2,1,1005,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6377727760749063,0.03983918171987167,0.5639679790121022,0.2925926298716322,0.3146559017086471,1.0176657399026454
23,2,2,1,1005,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.2758308880199898,0.07969618726040427,0.5638704399035035,0.5851787494564387,0.6279412524779326,2.0362929502158265
24,3,3,0,1006,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.13070351191785276,0.008158462252512284,0.5482455577997267,0.06078890670282389,0.0625915958703626,0.2088952489437166
25,3,3,0,1006,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.3258304226749901,0.020338207941839822,0.5495290411479326,0.15163451895966187,0.15353674559394587,0.5214689189529707
26,3,3,0,1006,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6516101431934859,0.04067325107484008,0.5495640898227375,0.3032358107252821,0.3068006252760947,1.0429327665587484
27,3,3,0,1006,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.3033829960515873,0.08135665842350484,0.5495078519966068,0.6065104705598428,0.6139690521599609,2.0860509953690762
28,3,3,1,1007,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.12555352072228834,0.00783700181007069,0.5686958471239625,0.05766682587869848,0.06546613642515155,0.19919784605242485
29,3,3,1,1007,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.3128149835910591,0.019525789308950586,0.5701644980451035,0.143964640177886,0.15962243249695843,0.4973474673700766
30,3,3,1,1007,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6255089571918084,0.03904402522148793,0.5702476372690135,0.2879966576781709,0.31815604752339144,0.9947959696199243
31,3,3,1,1007,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.2511192182744246,0.0780943737923416,0.5702128371387133,0.5761365603854955,0.6358392633176206,1.9898927081673783
32,4,4,0,1008,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.13658396619805152,0.00842574759614409,0.5407690517756545,0.05863205756071515,0.06771723564494948,0.2189570672300276
33,4,4,0,1008,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.3404450264917077,0.0210017613591795,0.5421339804780697,0.1457106004609329,0.1633504455260942,0.5475340181655932
34,4,4,0,1008,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6810474958766508,0.04201323523525344,0.5420281076568825,0.2912478356820144,0.3252984373585312,1.0958251228103009
35,4,4,0,1008,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.362565411165166,0.08405549024009644,0.5418699403707894,0.58247538714085,0.6501834191031544,2.192655340907353
36,4,4,1,1009,0.02,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.13785781816149736,0.008504330429968697,0.5301973539796514,0.06050972028772911,0.0658405155657839,0.22139994206295094
37,4,4,1,1009,0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.3432053922007877,0.02117204594956864,0.5321591374803455,0.14969496899532264,0.1586512632224194,0.5529837399440498
38,4,4,1,1009,0.1,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.6862776703680106,0.0423358802087058,0.5322498647615765,0.29872801340247535,0.3159710784102854,1.1062797901770056
39,4,4,1,1009,0.2,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,1.3727328922834787,0.08468271341991859,0.5321893573577072,0.5969424466310567,0.631629266731554,2.213117928509276
0,0,0,0,1000,0.02,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.13299516938752837,0.008211107369340895,0.5544451473291172,0.06014246293198229,0.0678626791955081,0.21175619510686067
1,0,0,0,1000,0.05,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.3309250594023577,0.020431277364973865,0.5565394840545319,0.15034769469175607,0.16576341307404283,0.5276857458831732
2,0,0,0,1000,0.1,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.6612810757822146,0.040827422075302856,0.5569207608801812,0.30085005983065266,0.3302570963665373,1.0546551452311252
3,0,0,0,1000,0.2,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,1.322171298653855,0.08163071293419293,0.5570517027871609,0.6019148131864236,0.6597530570471523,2.108752069432478
4,0,0,1,1001,0.02,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.1331488429132271,0.008220595156191715,0.5579760578682849,0.06108039837504622,0.06604487003749558,0.21235136727478274
5,0,0,1,1001,0.05,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.33293440579460226,0.0205553341938414,0.5578933311000909,0.15196746406492584,0.1627575291933171,0.5319321688354415
6,0,0,1,1001,0.1,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.6663828427380206,0.041142404615198074,0.5575520377477691,0.30360318861427726,0.32531767830689295,1.0649844089614988
7,0,0,1,1001,0.2,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,1.3334564655288708,0.08232745791612288,0.5573227144465545,0.6069339514902352,0.650957076490445,2.1312448239181028
8,1,1,0,1002,0.02,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.13231074193602357,0.008346285641790838,0.5384372793203365,0.054913206897906394,0.06183845707656429,0.2137263255417093
9,1,1,0,1002,0.05,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.32829670721808857,0.020709264067360816,0.54189805254958,0.13673548804496202,0.15041916882269613,0.5310495870166112
10,1,1,0,1002,0.1,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.6554863586766024,0.041348694019550034,0.5426704398264657,0.2733265537798834,0.2996964763507873,1.0604063920474396
11,1,1,0,1002,0.2,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,1.310072351181419,0.08264059209689634,0.5429845303181193,0.5465916998007874,0.5988824611045231,2.1193031891355965
12,1,1,1,1003,0.02,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.12930630484129949,0.00815676293321526,0.5474674062188009,0.05533454823304159,0.06461642480747788,0.20717906948357018
13,1,1,1,1003,0.05,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.32114985501290083,0.020258433930129768,0.5504294177772329,0.1374623453876534,0.1571835720862165,0.5155667913967737
14,1,1,1,1003,0.1,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.6414497695858369,0.04046325282049288,0.5510243241931712,0.27456010873898395,0.31303020516159363,1.030049638634419
15,1,1,1,1003,0.2,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,1.2822613606582471,0.08088624874207057,0.55124766719128,0.5488380038589897,0.6253269535062618,2.0592050985392594
16,2,2,0,1004,0.02,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.13867487609129775,0.00866247948459472,0.5246047001899143,0.057271729417743805,0.06689313406632018,0.22346682393835654
17,2,2,0,1004,0.05,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.3444792814979933,0.021518279251100433,0.5276322981582153,0.14312649457423646,0.15989869071813548,0.5567271696276715
18,2,2,0,1004,0.1,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.687994833156054,0.042976358052037054,0.5282930561110677,0.2864202075087273,0.31635709449958854,1.1126060959920707
